run_id,run_name,start_time,end_time,status,model,phase,params.best_clf__min_samples_split,params.eval_splits,params.test_rows,params.best_clf__min_samples_leaf,params.train_rows,params.best_clf__max_depth,params.best_clf__criterion,params.phase,params.n_features,params.fit_on,params.val_rows,params.model,params.classes,params.best_clf__subsample,params.best_clf__min_child_weight,params.best_clf__colsample_bytree,params.best_clf__reg_alpha,params.best_clf__reg_lambda,params.best_clf__learning_rate,params.best_clf__n_estimators,params.best_clf__max_features,params.best_clf__solver,params.best_clf__C,params.best_clf__penalty,params.best_clf__multi_class,params.used_SMOTE,params.clf__max_iter,params.clf__penalty,params.clf__C,params.clf__multi_class,params.clf__solver,params.best_clf__class_weight,params.clf__max_depth,params.clf__min_samples_split,params.clf__min_samples_leaf,params.clf__max_features,params.clf__n_estimators,params.clf__colsample_bytree,params.clf__learning_rate,params.clf__subsample,params.clf__criterion,metrics.test_precision_macro,metrics.test_precision_weighted,metrics.test_mean_AP,metrics.test_mean_AUC,metrics.test_f1_weighted,metrics.test_f1_macro,metrics.test_accuracy,metrics.test_recall_weighted,metrics.test_recall_macro,metrics.train_f1_weighted,metrics.train_f1_macro,metrics.val_accuracy,metrics.val_f1_macro,metrics.val_f1_weighted,metrics.train_accuracy,metrics.train_precision_weighted,metrics.val_precision_macro,metrics.val_mean_AUC,metrics.train_mean_AUC,metrics.val_recall_macro,metrics.train_recall_weighted,metrics.train_mean_AP,metrics.train_recall_macro,metrics.train_precision_macro,metrics.val_precision_weighted,metrics.val_recall_weighted,metrics.val_mean_AP,tags.eval_splits,tags.mlflow.source.type,run_name,tags.mlflow.user,phase,tags.fit_on,model,tags.mlflow.source.name,tags.task,tags.data_source,tags.period
10c245673cc0441ca4697e86343c04c7,LogisticRegression,2025-08-10 06:42:02.001000+00:00,2025-08-10 06:42:23.659000+00:00,FINISHED,,,,,2764,,12279,,,,17,,2769,,"0,1,2",,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,0.5040859615045794,0.4451445382334774,0.5097684515195369,,,0.40835402053189873,0.4083540205318988,0.4633441675695197,0.36008103518036944,0.41710983573283644,0.41949670168580505,,,,,,,,,,,,,,LOCAL,LogisticRegression,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,SP500_3class_direction,YahooFinance ^GSPC,1970-02-18 to 2025-06-26
35e1f2d0d1114f6989eccebbbd9b70e9,LogisticRegression,2025-08-10 05:51:58.536000+00:00,2025-08-10 05:52:20.792000+00:00,FINISHED,,,,,2764,,12279,,,,17,,2769,,"0,1,2",,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,0.5040859615045794,0.4451445382334774,0.5097684515195369,,,0.40835402053189873,0.4083540205318988,0.4633441675695197,0.36008103518036944,0.41710983573283644,0.41949670168580505,,,,,,,,,,,,,,LOCAL,LogisticRegression,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,SP500_3class_direction,YahooFinance ^GSPC,1970-02-18 to 2025-06-26
00e522f9797b42c5b93573a86d834cc3,LogisticRegression,2025-08-10 04:01:41.235000+00:00,2025-08-10 04:01:51.135000+00:00,FINISHED,,,,,2764,,12279,,,,17,,2769,,"0,1,2",,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,0.5040859615045794,0.4451445382334774,0.5097684515195369,,,0.40835402053189873,0.4083540205318988,0.4633441675695197,0.36008103518036944,0.41710983573283644,0.41949670168580505,,,,,,,,,,,,,,LOCAL,LogisticRegression,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,SP500_3class_direction,YahooFinance ^GSPC,1970-02-18 to 2025-06-26
5a41c2efa9ce48ebba7e5ce63f1194ff,LogisticRegression,2025-08-10 04:01:14.435000+00:00,2025-08-10 04:01:24.644000+00:00,FINISHED,,,,,2764,,12279,,,,17,,2769,,"0,1,2",,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,0.5040859615045794,0.4451445382334774,0.5097684515195369,,,0.40835402053189873,0.4083540205318988,0.4633441675695197,0.36008103518036944,0.41710983573283644,0.41949670168580505,,,,,,,,,,,,,,LOCAL,LogisticRegression,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,SP500_3class_direction,YahooFinance ^GSPC,1970-02-18 to 2025-06-26
8ae0d300bbe24074bce346cfbb092db0,LogisticRegression,2025-08-10 03:46:40.109000+00:00,2025-08-10 03:46:53.053000+00:00,FINISHED,,,,,2764,,12279,,,,17,,2769,,"0,1,2",,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,0.5040859615045794,0.4451445382334774,0.5097684515195369,,,0.40835402053189873,0.4083540205318988,0.4633441675695197,0.36008103518036944,0.41710983573283644,0.41949670168580505,,,,,,,,,,,,,,LOCAL,LogisticRegression,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,SP500_3class_direction,YahooFinance ^GSPC,1970-02-18 to 2025-06-26
e7b34c4189f44f4cb5f58ff3dea410f1,LogisticRegression,2025-08-09 17:47:20.694000+00:00,2025-08-09 17:47:33.383000+00:00,FINISHED,,,,,2764,,12279,,,,17,,2769,,"Down,Sideways,Up",,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,0.5040859615045794,0.4451445382334774,0.5097684515195369,,,0.40835402053189873,0.4083540205318988,0.4633441675695197,0.36008103518036944,0.41710983573283644,0.41949670168580505,,,,,,,,,,,,,,LOCAL,LogisticRegression,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,SP500_3class_direction,YahooFinance ^GSPC,1970-02-18 to 2025-06-26
2c647d36b7794aa0a4f5af3983ccea72,LogisticRegression,2025-08-09 17:45:53.545000+00:00,2025-08-09 17:46:08.249000+00:00,FINISHED,,,,,2764,,12279,,,,17,,2769,,"Down,Sideways,Up",,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,0.5040859615045794,0.4451445382334774,0.5097684515195369,,,0.40835402053189873,0.4083540205318988,0.4633441675695197,0.36008103518036944,0.41710983573283644,0.41949670168580505,,,,,,,,,,,,,,LOCAL,LogisticRegression,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,SP500_3class_direction,YahooFinance ^GSPC,1970-02-18 to 2025-06-26
cc2020877a544252b8ac531e0a9f6c10,LogisticRegression-GRID-BEST,2025-08-11 10:45:28.324000+00:00,2025-08-11 10:45:33.950000+00:00,FINISHED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,l2,10.0,multinomial,lbfgs,,,,,,,,,,,,,,,0.4852355921574041,0.4249924530515424,0.4873371924746744,,,,,0.4460093896713615,0.34471907422710163,0.40068438873379847,,,,,,,,,,,,,,,LOCAL,LogisticRegression-GRID-BEST,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
ad88ecb1301f44048c13fc0a9e8c2923,LogisticRegression-GRID-BEST,2025-08-11 10:43:24.021000+00:00,2025-08-11 10:43:29.770000+00:00,FINISHED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,l2,10.0,multinomial,lbfgs,,,,,,,,,,,,,,,0.4852355921574041,0.4249924530515424,0.4873371924746744,,,,,0.4460093896713615,0.34471907422710163,0.40068438873379847,,,,,,,,,,,,,,,LOCAL,LogisticRegression-GRID-BEST,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
cac57f9d84df4ca49f85d7763d353c5a,LogisticRegression-GRID-BEST,2025-08-11 10:30:00.740000+00:00,2025-08-11 10:30:07.617000+00:00,FINISHED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,l2,10.0,multinomial,lbfgs,,,,,,,,,,,,,,,0.4852355921574041,0.4249924530515424,0.4873371924746744,,,,,0.4460093896713615,0.34471907422710163,0.40068438873379847,,,,,,,,,,,,,,,LOCAL,LogisticRegression-GRID-BEST,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
b0f45a73737443a28173b929a30d6d97,LogisticRegression-GRID-BEST,2025-08-10 07:02:28.546000+00:00,2025-08-10 07:02:39.428000+00:00,FINISHED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,l2,10.0,multinomial,lbfgs,,,,,,,,,,,,,,,0.4852355921574041,0.4249924530515424,0.4873371924746744,,,,,0.4460093896713615,0.34471907422710163,0.40068438873379847,,,,,,,,,,,,,,,LOCAL,LogisticRegression-GRID-BEST,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
001fef9667e84d6e90b96f4a2c5eae2b,LogisticRegression-GRID-BEST,2025-08-10 06:43:47.535000+00:00,2025-08-10 06:43:52.516000+00:00,FINISHED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,l2,10.0,multinomial,lbfgs,,,,,,,,,,,,,,,0.4852355921574041,0.4249924530515424,0.4873371924746744,,,,,0.4460093896713615,0.34471907422710163,0.40068438873379847,,,,,,,,,,,,,,,LOCAL,LogisticRegression-GRID-BEST,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
0f1a219595024070a79f5f105643bb24,Random Forest-tuned_retrain-20250824-032053,2025-08-24 03:20:53.252000+00:00,2025-08-24 03:21:21.154000+00:00,FINISHED,Random Forest,tuned_retrain,2,,2763,5,8406,12,,tuned_retrain,13,,2769,Random Forest,"Down,Sideway,Up",,,,,,,300,sqrt,,,,,,,,,,,,,,,,,,,,,0.4221269168683311,0.42940377440235655,0.42162148578307224,0.6025836841560018,0.4284681298821683,0.41667242362172585,0.43684401013391244,0.43684401013391244,0.4212753807645706,0.7283479295467244,0.7272975404743626,0.7872878295413507,0.7861057590774895,0.7872826627375165,0.7284082798001428,0.7414274363382847,0.8027355173148355,0.9334860765752185,0.8908730170065619,0.7812468016556426,0.7284082798001428,0.8198058149366787,0.7247815082594985,0.7429821424896342,0.7986338325217321,0.7872878295413507,0.8901935938045095,,LOCAL,Random Forest-tuned_retrain-20250824-032053,root,tuned_retrain,,Random Forest,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
e76b7b7c6968417c87c0ffb4bb82930c,Random Forest-tuned_retrain-20250824-015959,2025-08-24 01:59:59.292000+00:00,2025-08-24 02:00:22.979000+00:00,FINISHED,Random Forest,tuned_retrain,2,,2763,5,8406,12,,tuned_retrain,13,,2769,Random Forest,"Down,Sideway,Up",,,,,,,300,sqrt,,,,,,,,,,,,,,,,,,,,,,,0.42162148578307224,0.6025836841560018,0.4284681298821683,0.41667242362172585,0.43684401013391244,,,0.7283479295467244,0.7272975404743626,0.7872878295413507,0.7861057590774895,0.7872826627375165,0.7284082798001428,,,0.9334860765752185,0.8908730170065619,,,0.8198058149366787,,,,,0.8901935938045095,,LOCAL,Random Forest-tuned_retrain-20250824-015959,root,tuned_retrain,,Random Forest,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
1d528199996e42dba8bc3d1180a96364,Random Forest-tuned_retrain-20250823-193223,2025-08-23 19:32:23.845000+00:00,2025-08-23 19:32:51.051000+00:00,FINISHED,Random Forest,tuned_retrain,2,,2763,5,8406,12,,tuned_retrain,13,,2769,Random Forest,"Down,Sideway,Up",,,,,,,300,sqrt,,,,,,,,,,,,,,,,,,,,,,,0.42162148578307224,0.6025836841560018,0.4284681298821683,0.41667242362172585,0.43684401013391244,,,0.7283479295467244,0.7272975404743626,0.7872878295413507,0.7861057590774895,0.7872826627375165,0.7284082798001428,,,0.9334860765752185,0.8908730170065619,,,0.8198058149366787,,,,,0.8901935938045095,,LOCAL,Random Forest-tuned_retrain-20250823-193223,root,tuned_retrain,,Random Forest,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
505acbf977e149898e31160b53ff16bc,Random Forest-tuned_retrain-20250816-114757,2025-08-16 11:47:57.504000+00:00,2025-08-16 11:48:17.103000+00:00,FINISHED,Random Forest,tuned_retrain,,,2764,5,8425,12,,tuned_retrain,16,,2769,Random Forest,"Down,Sideway,Up",,,,,,,150,sqrt,,,,,,,,,,,balanced_subsample,,,,,,,,,,,,0.41862394028420447,0.6053583479728067,0.4295977179977586,0.41545557139519723,0.44283646888567296,,,0.7261758332610793,0.7256159545565323,0.7804261466233298,0.7805921638166228,0.7817695526206158,0.7249851632047478,,,0.9143808997761531,0.8785678370262574,,,0.79991596041419,,,,,0.8596799932319872,,LOCAL,Random Forest-tuned_retrain-20250816-114757,root,tuned_retrain,,Random Forest,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
414120e7a0cb4705960288cd6f1ae585,Random Forest-tuned_retrain-20250816-103133,2025-08-16 10:31:33.501000+00:00,2025-08-16 10:31:51.097000+00:00,FINISHED,Random Forest,tuned_retrain,,,2764,5,8425,12,,tuned_retrain,16,,2769,Random Forest,"Down,Sideway,Up",,,,,,,150,sqrt,,,,,,,,,,,balanced_subsample,,,,,,,,,,,,0.41862394028420447,0.6053583479728067,0.4295977179977586,0.41545557139519723,0.44283646888567296,,,0.7261758332610793,0.7256159545565323,0.7804261466233298,0.7805921638166228,0.7817695526206158,0.7249851632047478,,,0.9143808997761531,0.8785678370262574,,,0.79991596041419,,,,,0.8596799932319872,,LOCAL,Random Forest-tuned_retrain-20250816-103133,root,tuned_retrain,,Random Forest,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
4f20fefae6964746a317cecc1c87ab16,Random Forest-baseline-20250816-101532,2025-08-16 10:15:32.361000+00:00,2025-08-16 10:15:51.769000+00:00,FINISHED,Random Forest,tuned_retrain,,,2764,5,8425,12,,tuned_retrain,16,,2769,Random Forest,"Down,Sideway,Up",,,,,,,150,sqrt,,,,,,,,,,,balanced_subsample,,,,,,,,,,,,0.41862394028420447,0.6053583479728067,0.4295977179977586,0.41545557139519723,0.44283646888567296,,,0.7261758332610793,0.7256159545565323,0.7804261466233298,0.7805921638166228,0.7817695526206158,0.7249851632047478,,,0.9143808997761531,0.8785678370262574,,,0.79991596041419,,,,,0.8596799932319872,,LOCAL,Random Forest-baseline-20250816-101532,root,tuned_retrain,,Random Forest,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
1305921039b84bba89c945a6c78a833e,Random Forest-baseline-20250816-100900,2025-08-16 10:09:00.828000+00:00,2025-08-16 10:09:20.835000+00:00,FINISHED,,,,,2764,5,8425,12,,tuned_retrain,16,,2769,Random Forest,"Down,Sideway,Up",,,,,,,150,sqrt,,,,,,,,,,,balanced_subsample,,,,,,,,,,,,0.41862394028420447,0.6053583479728067,0.4295977179977586,0.41545557139519723,0.44283646888567296,,,0.7261758332610793,0.7256159545565323,0.7804261466233298,0.7805921638166228,0.7817695526206158,0.7249851632047478,,,0.9143808997761531,0.8785678370262574,,,0.79991596041419,,,,,0.8596799932319872,,LOCAL,Random Forest-baseline-20250816-100900,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
4147fbbb62f343d290cb58260c8fe1bf,Random Forest-baseline-20250816-095021,2025-08-16 09:50:21.523000+00:00,2025-08-16 09:50:38.475000+00:00,FINISHED,,,,,2764,5,8425,12,,tuned_retrain,16,,2769,Random Forest,"Down,Sideway,Up",,,,,,,150,sqrt,,,,,,,,,,,balanced_subsample,,,,,,,,,,,,0.41862394028420447,0.6053583479728067,0.4295977179977586,0.41545557139519723,0.44283646888567296,,,0.7261758332610793,0.7256159545565323,0.7804261466233298,0.7805921638166228,0.7817695526206158,0.7249851632047478,,,0.9143808997761531,0.8785678370262574,,,0.79991596041419,,,,,0.8596799932319872,,LOCAL,Random Forest-baseline-20250816-095021,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
a1e9f55c85e1435b86217aedeb092da9,20250827-043457-final-20250827-043412-final-xgb,2025-08-27 04:34:57.543000+00:00,2025-08-27 04:35:46.687000+00:00,FINISHED,20250827-043412-final-xgb,final,,test,2635,,9057,6,,final,11,train+val,2265,20250827-043412-final-xgb,"Down,Sideway,Up",1.0,1,1.0,0.1,1.0,0.1,400,,,,,,,,,,,,,,,,,,,,,,0.40995410316788394,0.41813134687933123,0.4004843374421107,0.5842293212659856,0.4127388472999371,0.4066550151490196,0.4094876660341556,0.4094876660341556,0.4056567682539009,,,,,,,,,,,,,,,,,,,test,LOCAL,20250827-043457-final-20250827-043412-final-xgb,root,final,train+val,20250827-043412-final-xgb,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
48c8d75d273649a38a6beb22ef3237a4,Random Forest-tuned_retrain-20250824-073836,2025-08-24 07:38:36.199000+00:00,2025-08-24 07:39:02.208000+00:00,FINISHED,Random Forest,tuned_retrain,2,,2763,5,8406,12,,tuned_retrain,12,,2769,Random Forest,"Down,Sideway,Up",,,,,,,200,sqrt,,,,,,,,,,,,,,,,,,,,,0.4077269016010551,0.4161458134735771,0.4195530922768664,0.6043685693944252,0.41793169834760796,0.4056788411245944,0.4259862468331524,0.4259862468331524,0.41048245692826973,0.7251419643290604,0.7241127523839981,0.7876489707475623,0.7865234744481157,0.7875979855813373,0.7253152510111824,0.7381808298118989,0.8016375820117193,0.9324367503291026,0.8906371300111534,0.7820009822189186,0.7253152510111824,0.8195350538278797,0.7216887667476709,0.7397713364880466,0.7977579203600784,0.7876489707475623,0.8879958479179683,,LOCAL,Random Forest-tuned_retrain-20250824-073836,root,tuned_retrain,,Random Forest,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
a973f0a4e7934a38a13a2acaa9d62119,Random Forest-tuned_retrain-20250824-034312,2025-08-24 03:43:12.234000+00:00,2025-08-24 03:43:36.921000+00:00,FINISHED,Random Forest,tuned_retrain,2,,2763,5,8406,12,,tuned_retrain,12,,2769,Random Forest,"Down,Sideway,Up",,,,,,,200,sqrt,,,,,,,,,,,,,,,,,,,,,0.4077269016010551,0.4161458134735771,0.4195530922768664,0.6043685693944252,0.41793169834760796,0.4056788411245944,0.4259862468331524,0.4259862468331524,0.41048245692826973,0.7251419643290604,0.7241127523839981,0.7876489707475623,0.7865234744481157,0.7875979855813373,0.7253152510111824,0.7381808298118989,0.8016375820117193,0.9324367503291026,0.8906371300111534,0.7820009822189186,0.7253152510111824,0.8195350538278797,0.7216887667476709,0.7397713364880466,0.7977579203600784,0.7876489707475623,0.8879958479179683,,LOCAL,Random Forest-tuned_retrain-20250824-034312,root,tuned_retrain,,Random Forest,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
2754641114aa471b9908f830e31e0ce2,Logistic (linear)-tuned_retrain-20250816-114645,2025-08-16 11:46:45.597000+00:00,2025-08-16 11:46:56.178000+00:00,FINISHED,Logistic (linear),tuned_retrain,,,2764,,8425,,,tuned_retrain,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,lbfgs,1.0,l2,,,,,,,,balanced,,,,,,,,,,,,0.4278531284083547,0.6186651332352272,0.41859796559477147,0.40550926169821494,0.4345151953690304,,,0.34367493166385127,0.34932092854836033,0.419284940411701,0.38746220463595044,0.39120562536124986,0.37804154302670623,,,0.6013966235354473,0.5702052578758543,,,0.3929165798046996,,,,,0.4187275449924461,,LOCAL,Logistic (linear)-tuned_retrain-20250816-114645,root,tuned_retrain,,Logistic (linear),/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
f0e64d4cdc4743b2bd9fc13e3ed30c95,Logistic (linear)-tuned_retrain-20250816-103020,2025-08-16 10:30:20.609000+00:00,2025-08-16 10:30:32.453000+00:00,FINISHED,Logistic (linear),tuned_retrain,,,2764,,8425,,,tuned_retrain,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,lbfgs,1.0,l2,,,,,,,,balanced,,,,,,,,,,,,0.4278531284083547,0.6186651332352272,0.41859796559477147,0.40550926169821494,0.4345151953690304,,,0.34367493166385127,0.34932092854836033,0.419284940411701,0.38746220463595044,0.39120562536124986,0.37804154302670623,,,0.6013966235354473,0.5702052578758543,,,0.3929165798046996,,,,,0.4187275449924461,,LOCAL,Logistic (linear)-tuned_retrain-20250816-103020,root,tuned_retrain,,Logistic (linear),/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
6cc0165db4814454898f4cfbc102e0cd,Logistic (linear)-baseline-20250816-101421,2025-08-16 10:14:21.595000+00:00,2025-08-16 10:14:32.565000+00:00,FINISHED,Logistic (linear),tuned_retrain,,,2764,,8425,,,tuned_retrain,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,lbfgs,1.0,l2,,,,,,,,balanced,,,,,,,,,,,,0.4278531284083547,0.6186651332352272,0.41859796559477147,0.40550926169821494,0.4345151953690304,,,0.34367493166385127,0.34932092854836033,0.419284940411701,0.38746220463595044,0.39120562536124986,0.37804154302670623,,,0.6013966235354473,0.5702052578758543,,,0.3929165798046996,,,,,0.4187275449924461,,LOCAL,Logistic (linear)-baseline-20250816-101421,root,tuned_retrain,,Logistic (linear),/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
d6253a2ffaae4d4598a80abf1b218663,Logistic (linear)-baseline-20250816-100737,2025-08-16 10:07:37.051000+00:00,2025-08-16 10:07:56.658000+00:00,FINISHED,,,,,2764,,8425,,,tuned_retrain,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,lbfgs,1.0,l2,,,,,,,,balanced,,,,,,,,,,,,0.4278531284083547,0.6186651332352272,0.41859796559477147,0.40550926169821494,0.4345151953690304,,,0.34367493166385127,0.34932092854836033,0.419284940411701,0.38746220463595044,0.39120562536124986,0.37804154302670623,,,0.6013966235354473,0.5702052578758543,,,0.3929165798046996,,,,,0.4187275449924461,,LOCAL,Logistic (linear)-baseline-20250816-100737,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
986e2c58466445a19990af756491b38d,Logistic (linear)-baseline-20250816-094911,2025-08-16 09:49:11.026000+00:00,2025-08-16 09:49:21.111000+00:00,FINISHED,,,,,2764,,8425,,,tuned_retrain,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,lbfgs,1.0,l2,,,,,,,,balanced,,,,,,,,,,,,0.4278531284083547,0.6186651332352272,0.41859796559477147,0.40550926169821494,0.4345151953690304,,,0.34367493166385127,0.34932092854836033,0.419284940411701,0.38746220463595044,0.39120562536124986,0.37804154302670623,,,0.6013966235354473,0.5702052578758543,,,0.3929165798046996,,,,,0.4187275449924461,,LOCAL,Logistic (linear)-baseline-20250816-094911,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
f785669128604b308175020abdc57cbc,Logistic (linear)-baseline-20250816-093934,2025-08-16 09:39:34.502000+00:00,2025-08-16 09:39:45.575000+00:00,FINISHED,,,,,2764,,8425,,,tuned_retrain,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,lbfgs,3.0,l2,,,,,,,,balanced,,,,,,,,,,,,0.42783168038162467,0.618646111218533,0.41823496337682264,0.40517330982348954,0.4341534008683068,,,0.34368065908926193,0.3493284762938871,0.4196460816179126,0.38802726213197075,0.39173682540277377,0.37804154302670623,,,0.6014007948855656,0.5702075383919308,,,0.3929335474386814,,,,,0.4187518401712181,,LOCAL,Logistic (linear)-baseline-20250816-093934,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
bd081bd8dd7a4bcbb3a853e0339996cb,Logistic (linear)-baseline-20250816-090953,2025-08-16 09:09:53.308000+00:00,2025-08-16 09:10:11.206000+00:00,FINISHED,,,,,2764,,8425,,,tuned_retrain,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,lbfgs,3.0,l2,,,,,,,,balanced,,,,,,,,,,,,0.42783168038162467,0.618646111218533,0.41823496337682264,0.40517330982348954,0.4341534008683068,,,0.34368065908926193,0.3493284762938871,0.4196460816179126,0.38802726213197075,0.39173682540277377,0.37804154302670623,,,0.6014007948855656,0.5702075383919308,,,0.3929335474386814,,,,,0.4187518401712181,,LOCAL,Logistic (linear)-baseline-20250816-090953,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
d7dba47569684ca4b0fb358938c68d26,Logistic (linear)-baseline-20250816-060139,2025-08-16 06:01:39.118000+00:00,2025-08-16 06:01:48.443000+00:00,FINISHED,,,,,2764,,8425,,,tuned_retrain,7,,2769,Logistic (linear),"Down,Sideway,Up",,,,,,,,,lbfgs,3.0,l2,,,,,,,,balanced,,,,,,,,,,,,0.42783168038162467,0.618646111218533,0.41823496337682264,0.40517330982348954,0.4341534008683068,,,0.34368065908926193,0.3493284762938871,0.4196460816179126,0.38802726213197075,0.39173682540277377,0.37804154302670623,,,0.6014007948855656,0.5702075383919308,,,0.3929335474386814,,,,,0.4187518401712181,,LOCAL,Logistic (linear)-baseline-20250816-060139,root,,,,/usr/local/lib/python3.11/dist-packages/colab_kernel_launcher.py,,,
cdaa6247a85c4b0a829b0547ce661703,20250828-162812-final-20250828-162720-final-xgb,2025-08-28 16:28:12.826000+00:00,2025-08-28 16:28:36.879000+00:00,FINISHED,20250828-162720-final-xgb,final,,test,1124,,10315,6,,final,11,train+val,2517,20250828-162720-final-xgb,"Down,Sideway,Up",1.0,1,1.0,0.1,1.0,0.1,400,,,,,,,,,,,,,,,,,,,,,,0.41037504174389045,0.41229684763063407,0.4079041063542983,0.5822094922644986,0.4087889025957644,0.40289030607885673,0.41370106761565834,0.41370106761565834,0.40361926370677925,,,,,,,,,,,,,,,,,,,test,LOCAL,20250828-162812-final-20250828-162720-final-xgb,root,final,train+val,20250828-162720-final-xgb,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
f225554b0a284b15b39b0490678f68d2,20250827-043434-final-20250827-043412-final-rf,2025-08-27 04:34:34.410000+00:00,2025-08-27 04:34:56.960000+00:00,FINISHED,20250827-043412-final-rf,final,2,test,2635,5,9057,12,,final,11,train+val,2265,20250827-043412-final-rf,"Down,Sideway,Up",,,,,,,200,sqrt,,,,,,,,,,,,,,,,,,,,,0.4059722916690342,0.414937255736832,0.42845259428435706,0.612537402771429,0.41585306319088716,0.4010430711599206,0.4330170777988615,0.4330170777988615,0.41362207006466495,,,,,,,,,,,,,,,,,,,test,LOCAL,20250827-043434-final-20250827-043412-final-rf,root,final,train+val,20250827-043412-final-rf,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
abb4df237395425aa79bfe9e62043a5a,20250827-063737-final-20250827-063648-final-xgb,2025-08-27 06:37:37.681000+00:00,2025-08-27 06:38:01.709000+00:00,FINISHED,20250827-063648-final-xgb,final,,test,1124,,10316,6,,final,11,train+val,2517,20250827-063648-final-xgb,"Down,Sideway,Up",1.0,1,1.0,0.1,1.0,0.1,400,,,,,,,,,,,,,,,,,,,,,,0.40571066712797194,0.4085489253714556,0.3889469948112188,0.5771899372099849,0.40470367460379497,0.4005201297510048,0.40391459074733094,0.40391459074733094,0.3985786314958159,,,,,,,,,,,,,,,,,,,test,LOCAL,20250827-063737-final-20250827-063648-final-xgb,root,final,train+val,20250827-063648-final-xgb,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
d26be0565c80498a815861b3b798d295,20250828-161722-final-20250828-161707-final-tree,2025-08-28 16:17:22.774000+00:00,2025-08-28 16:17:38.745000+00:00,FINISHED,20250828-161707-final-tree,final,0.02,test,3139,0.005,7800,7,gini,final,11,train+val,3017,20250828-161707-final-tree,"Down,Sideway,Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4169442080559263,0.4252994508921986,0.39544685872551105,0.5871817057310981,0.4045555134883657,0.40036247565734623,0.40140172029308696,0.40140172029308696,0.4008005884130647,,,,,,,,,,,,,,,,,,,test,LOCAL,20250828-161722-final-20250828-161707-final-tree,root,final,train+val,20250828-161707-final-tree,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,,,
